Year,Day,Hour,Minutes,Status,Activity,Temp,Blocknumber,Latitude,Longitude,Altitude,Speed,Hdop,Num_of_sats,Fix_time,2D/3D
22,106,17,0,2,0,28,358,-32.600128,152.268046,8,0,0.8,9,38,3
22,106,18,0,2,6,27,359,-32.599962,152.267257,10,0,0.9,9,38,3
22,106,19,0,2,0,29,360,-32.597044,152.26863,18,0,0.8,9,38,3
22,106,20,0,2,0,30,361,-32.597031,152.268605,13,0,0.7,10,38,3
22,106,21,0,2,52,28,362,-32.600916,152.266189,1,0.3,0.8,10,38,3
22,106,22,0,2,80,23,363,-32.604877,152.253016,5,0.3,0.8,10,38,3
22,106,23,0,2,10,23,364,-32.60852,152.232442,34,0,0.8,10,38,3
22,107,0,0,2,94,20,365,-32.600922,152.241063,7,0.2,0.9,8,38,3
22,107,1,0,2,56,20,366,-32.600083,152.267308,5,0,0.8,9,38,3
22,107,2,0,2,76,20,367,-32.610866,152.239817,11,0.6,0.8,9,38,3
22,107,3,0,2,0,24,368,-32.609099,152.232543,21,0,0.9,9,38,3
22,107,4,0,2,1,25,369,-32.608558,152.232569,10,0,1.1,8,38,3
22,107,5,0,2,0,30,370,-32.608584,152.232518,7,0,0.9,10,38,3
22,107,6,0,2,0,31,371,-32.608584,152.232518,26,0,0.8,10,40,3
22,107,7,0,2,0,33,372,-32.608622,152.232569,17,0,1.1,9,38,3
22,107,8,0,2,0,31,373,-32.60859,152.232518,20,0,0.8,9,38,3
22,107,9,0,2,0,29,374,-32.608577,152.232543,15,0,0.9,9,38,3
22,107,10,0,2,0,31,375,-32.608565,152.232594,10,0,0.9,9,38,3
22,107,11,0,2,0,34,376,-32.608526,152.232518,22,0,0.8,9,38,3
22,107,12,0,2,2,34,377,-32.608469,152.232569,22,0,1.5,6,38,3
22,107,13,0,2,0,33,378,-32.608514,152.232518,31,0,0.9,8,38,3
22,107,14,0,2,9,35,379,-32.608622,152.232594,7,0,0.8,10,38,3
22,107,15,0,2,0,33,380,-32.608469,152.232416,0,0,1,7,38,3
22,107,16,0,2,25,30,381,-32.607643,152.232187,26,0.1,1.2,7,39,3
22,107,17,0,2,25,30,382,-32.608196,152.232009,28,0,0.9,8,63,3
22,107,18,0,2,53,25,383,-32.609588,152.241521,9,0.4,0.9,9,38,3
22,107,19,0,2,0,25,384,-32.600636,152.268783,5,0,0.8,9,38,3
22,107,20,0,2,84,23,385,-32.566539,152.29574,9,0.5,0.9,8,38,3
22,107,21,0,2,89,23,386,-32.555731,152.302556,1,0.5,1,8,40,3
22,107,22,0,2,66,23,387,-32.600503,152.26769,7,0.2,0.9,9,38,3
22,107,23,0,2,0,29,388,-32.600058,152.267308,12,0,0.7,10,38,3
22,108,0,0,2,30,28,389,-32.601177,152.267664,0,0,0.8,9,38,3
22,108,1,0,2,20,22,390,-32.608641,152.23234,15,0,0.9,8,38,3
22,108,2,0,2,25,25,391,-32.606988,152.236969,23,0.3,0.8,9,38,3
22,108,3,0,2,84,19,392,-32.613028,152.216674,0,0.4,0.8,10,38,3
22,108,4,0,2,99,20,393,-32.602798,152.235951,11,1.3,1.2,8,38,3
22,108,5,0,2,59,20,394,-32.599219,152.262552,0,0,0.7,11,38,3
22,108,6,0,2,0,30,395,-32.599174,152.262603,15,0,0.8,10,38,3
22,108,7,0,2,8,32,396,-32.599199,152.262629,1,0,0.9,10,38,3
22,108,8,0,2,0,29,397,-32.599168,152.262629,5,0,0.8,10,38,3
22,108,9,0,2,39,29,398,-32.592486,152.271733,12,0,1,8,38,3
22,108,10,0,2,48,28,399,-32.599575,152.245081,21,0,0.8,10,38,3
22,108,11,0,2,0,29,400,-32.599492,152.24503,23,0,0.8,9,38,3
22,108,12,0,2,0,31,401,-32.599549,152.245081,21,0,1,8,38,3
22,108,14,0,2,0,33,403,-32.599695,152.244929,6,0,1.4,4,56,3
22,108,15,0,2,2,31,404,-32.59953,152.245183,31,0,0.8,10,38,3
22,108,16,0,2,34,32,405,-32.599956,152.24147,46,0,1,8,38,3
22,108,17,0,2,22,29,406,-32.608406,152.232111,22,0.1,0.8,9,38,3
22,108,18,0,2,76,25,407,-32.609169,152.221557,36,0.4,0.9,9,38,3
22,108,19,0,2,0,27,408,-32.604419,152.229059,32,0,0.8,9,38,3
22,108,20,0,2,0,29,409,-32.604489,152.229059,10,0,0.8,10,38,3
22,108,21,0,2,38,25,410,-32.60934,152.231679,20,0,0.9,9,39,3
22,108,22,0,2,0,28,411,-32.609315,152.231679,30,0,0.8,10,38,3
22,108,23,0,2,86,24,412,-32.593096,152.257848,9,0.5,0.7,11,38,3
22,109,0,0,2,26,23,413,-32.601126,152.266876,0,0,0.8,9,38,3
22,109,1,0,2,0,28,414,-32.599702,152.265375,0,0,0.9,8,38,3
22,109,2,0,2,0,28,415,-32.599708,152.265477,12,0,0.8,9,38,3
22,109,3,0,2,0,30,416,-32.599759,152.265375,0,0,0.9,9,38,3
22,109,4,0,2,70,21,417,-32.607522,152.23262,5,0,1,8,38,3
22,109,6,0,2,0,30,419,-32.608609,152.232416,29,0,1.7,5,40,3
22,109,7,0,2,4,30,420,-32.60859,152.232518,45,0,1.4,7,38,3
22,109,8,0,2,0,31,421,-32.608628,152.23262,6,0,1.1,6,38,3
22,109,9,0,2,2,32,422,-32.608622,152.232467,0,0,1.2,5,60,3
22,109,10,0,2,0,33,423,-32.60852,152.232543,10,0,1,8,38,3
22,109,11,0,2,7,33,424,-32.608495,152.232264,17,0.1,1.3,7,38,3
22,109,12,0,2,15,31,425,-32.607223,152.231628,14,0.3,1.3,7,38,3
22,109,13,0,2,0,31,426,-32.608514,152.232543,28,0,1.3,6,40,3
22,109,14,0,2,1,31,427,-32.608622,152.232543,4,0,0.9,7,38,3
22,109,15,0,2,0,30,428,-32.612347,152.233612,15,0,0.8,9,38,3
22,109,16,0,2,0,30,429,-32.612341,152.233561,18,0,0.8,9,38,3
22,109,17,0,2,1,29,430,-32.612386,152.233535,4,0,0.9,8,38,3
22,109,18,0,2,82,27,431,-32.59864,152.245361,18,0.4,1.6,7,38,3
22,109,19,0,2,84,25,432,-32.599358,152.269088,3,0.3,0.9,8,38,3
22,109,20,0,2,7,25,433,-32.608571,152.232111,27,0,0.8,10,38,3
22,109,21,0,2,0,28,434,-32.608711,152.233408,5,0,0.9,9,38,3
22,109,22,0,2,77,25,435,-32.615018,152.231297,9,0.3,1,8,38,3
22,109,23,0,2,0,25,436,-32.608609,152.232543,13,0,1,8,38,3
22,110,0,0,2,0,27,437,-32.608571,152.232569,12,0,1.5,6,38,3
22,110,1,0,2,0,30,438,-32.608558,152.232696,48,0,0.9,7,38,3
22,110,2,0,2,0,30,439,-32.608545,152.232518,22,0,0.9,7,38,3
22,110,3,0,2,34,25,440,-32.608615,152.232823,9,0,0.8,9,38,3
22,110,4,0,2,85,23,441,-32.578181,152.288543,7,0.1,1.1,7,38,3
22,110,5,0,2,89,23,442,-32.580031,152.292841,6,0.5,0.8,10,38,3
22,110,6,0,2,0,25,443,-32.599746,152.265452,13,0,0.8,10,38,3
22,110,7,0,2,1,28,444,-32.599708,152.265401,10,0,1,9,38,3
22,110,8,0,2,0,29,445,-32.599721,152.265452,14,0,0.7,11,38,3
22,110,9,0,2,23,30,446,-32.600611,152.266164,7,0,0.9,8,38,3
22,110,10,0,2,1,29,447,-32.600204,152.266037,11,0,0.8,10,38,3
22,110,11,0,2,0,29,448,-32.600179,152.26596,7,0,0.9,9,38,3
22,110,12,0,2,1,30,449,-32.600191,152.266037,15,0,1,9,38,3
